"Date","Value","Downloaded from https://www.macrotrends.net/2553/euro-british-pound-exchange-rate-historical-chart on 2025-11-29"
"01/04/1999",0.712
"01/05/1999",0.711
"01/06/1999",0.7022
"01/07/1999",0.7091
"01/08/1999",0.705
"01/11/1999",0.706
"01/12/1999",0.709
"01/13/1999",0.7074
"01/14/1999",0.7062
"01/15/1999",0.6995
"01/19/1999",0.7003
"01/20/1999",0.703
"01/21/1999",0.7015
"01/22/1999",0.6993
"01/25/1999",0.6969
"01/26/1999",0.6964
"01/27/1999",0.694
"01/28/1999",0.6919
"01/29/1999",0.6902
"02/01/1999",0.6883
"02/02/1999",0.6918
"02/03/1999",0.6908
"02/04/1999",0.6886
"02/05/1999",0.6898
"02/08/1999",0.6911
"02/09/1999",0.69
"02/10/1999",0.6958
"02/11/1999",0.6916
"02/12/1999",0.6908
"02/16/1999",0.6856
"02/17/1999",0.6879
"02/18/1999",0.6847
"02/19/1999",0.6826
"02/22/1999",0.6782
"02/23/1999",0.6821
"02/24/1999",0.6891
"02/25/1999",0.6883
"02/26/1999",0.6873
"03/01/1999",0.6763
"03/02/1999",0.6763
"03/03/1999",0.6747
"03/04/1999",0.6707
"03/05/1999",0.6738
"03/08/1999",0.6769
"03/09/1999",0.6726
"03/10/1999",0.6728
"03/11/1999",0.6738
"03/12/1999",0.6682
"03/15/1999",0.6735
"03/16/1999",0.6749
"03/17/1999",0.6744
"03/18/1999",0.6732
"03/19/1999",0.669
"03/22/1999",0.6703
"03/23/1999",0.6664
"03/24/1999",0.666
"03/25/1999",0.6675
"03/26/1999",0.6635
"03/29/1999",0.6641
"03/30/1999",0.6644
"03/31/1999",0.6686
"04/01/1999",0.6724
"04/05/1999",0.6696
"04/06/1999",0.6802
"04/07/1999",0.6749
"04/08/1999",0.6691
"04/09/1999",0.6708
"04/12/1999",0.6706
"04/13/1999",0.6666
"04/14/1999",0.6692
"04/15/1999",0.6652
"04/16/1999",0.6629
"04/19/1999",0.6614
"04/20/1999",0.6593
"04/21/1999",0.6604
"04/22/1999",0.658
"04/23/1999",0.6569
"04/26/1999",0.6565
"04/27/1999",0.6587
"04/28/1999",0.6587
"04/29/1999",0.658
"04/30/1999",0.6574
"05/03/1999",0.6567
"05/04/1999",0.6522
"05/05/1999",0.6565
"05/06/1999",0.6584
"05/07/1999",0.66
"05/10/1999",0.6635
"05/11/1999",0.6596
"05/12/1999",0.6581
"05/13/1999",0.6576
"05/14/1999",0.6579
"05/17/1999",0.6591
"05/18/1999",0.6585
"05/19/1999",0.6589
"05/20/1999",0.6612
"05/21/1999",0.6602
"05/24/1999",0.663
"05/25/1999",0.6614
"05/26/1999",0.6541
"05/27/1999",0.6524
"05/28/1999",0.651
"06/01/1999",0.6482
"06/02/1999",0.6451
"06/03/1999",0.6428
"06/04/1999",0.6439
"06/07/1999",0.6434
"06/08/1999",0.651
"06/09/1999",0.6532
"06/10/1999",0.6528
"06/11/1999",0.6512
"06/14/1999",0.6479
"06/15/1999",0.6538
"06/16/1999",0.6485
"06/17/1999",0.6484
"06/18/1999",0.6507
"06/21/1999",0.65
"06/22/1999",0.6489
"06/23/1999",0.6533
"06/24/1999",0.6561
"06/25/1999",0.6572
"06/28/1999",0.6534
"06/29/1999",0.6566
"06/30/1999",0.6553
"07/01/1999",0.6502
"07/02/1999",0.6505
"07/06/1999",0.6551
"07/07/1999",0.6546
"07/08/1999",0.6553
"07/09/1999",0.6563
"07/12/1999",0.6515
"07/13/1999",0.6527
"07/14/1999",0.6525
"07/15/1999",0.6509
"07/16/1999",0.6526
"07/19/1999",0.6516
"07/20/1999",0.663
"07/21/1999",0.6671
"07/22/1999",0.6674
"07/23/1999",0.6652
"07/26/1999",0.6692
"07/27/1999",0.6677
"07/28/1999",0.6675
"07/29/1999",0.6633
"07/30/1999",0.6591
"08/02/1999",0.661
"08/03/1999",0.6592
"08/04/1999",0.6644
"08/05/1999",0.6666
"08/06/1999",0.6686
"08/09/1999",0.6667
"08/10/1999",0.6632
"08/11/1999",0.6609
"08/12/1999",0.6621
"08/13/1999",0.6586
"08/16/1999",0.6602
"08/17/1999",0.6553
"08/18/1999",0.6559
"08/19/1999",0.6579
"08/20/1999",0.6612
"08/23/1999",0.6553
"08/24/1999",0.661
"08/25/1999",0.6571
"08/26/1999",0.6572
"08/27/1999",0.6583
"08/30/1999",0.6584
"08/31/1999",0.6584
"09/01/1999",0.6596
"09/02/1999",0.6646
"09/03/1999",0.6614
"09/07/1999",0.6596
"09/08/1999",0.6543
"09/09/1999",0.6443
"09/10/1999",0.64
"09/13/1999",0.6478
"09/14/1999",0.6439
"09/15/1999",0.6439
"09/16/1999",0.6389
"09/17/1999",0.6412
"09/20/1999",0.6386
"09/21/1999",0.6423
"09/22/1999",0.6405
"09/23/1999",0.6378
"09/24/1999",0.6356
"09/27/1999",0.6357
"09/28/1999",0.6386
"09/29/1999",0.6472
"09/30/1999",0.6495
"10/01/1999",0.6473
"10/04/1999",0.6483
"10/05/1999",0.6483
"10/06/1999",0.6454
"10/07/1999",0.6489
"10/08/1999",0.6436
"10/11/1999",0.644
"10/12/1999",0.6493
"10/13/1999",0.6524
"10/14/1999",0.6482
"10/15/1999",0.6515
"10/18/1999",0.6487
"10/19/1999",0.6477
"10/20/1999",0.6456
"10/21/1999",0.6447
"10/22/1999",0.6446
"10/25/1999",0.641
"10/26/1999",0.6408
"10/27/1999",0.6382
"10/28/1999",0.6414
"10/29/1999",0.6408
"11/01/1999",0.6395
"11/02/1999",0.6396
"11/03/1999",0.6374
"11/04/1999",0.6396
"11/05/1999",0.6429
"11/08/1999",0.6411
"11/09/1999",0.6405
"11/10/1999",0.6415
"11/11/1999",0.6408
"11/12/1999",0.6381
"11/15/1999",0.637
"11/16/1999",0.6369
"11/17/1999",0.6403
"11/18/1999",0.6368
"11/19/1999",0.6362
