1514764800,50567.07
1514768400,50617.09
1514772000,50694.30
1514775600,50999.59
1514779200,51723.73
1514782800,52955.63
1514786400,54303.08
1514790000,55099.27
1514793600,55553.89
1514797200,56070.39
1514800800,55948.92
1514804400,55277.73
1514808000,54097.80
1514811600,52638.08
1514815200,51448.20
1514818800,50789.64
1514822400,51352.32
1514826000,54212.00
1514829600,57004.48
1514833200,57297.40
1514836800,57246.96
1514840400,56339.31
1514844000,54402.04
1514847600,52550.80
1514851200,51180.17
1514854800,50492.67
1514858400,50220.58
1514862000,50376.20
1514865600,51246.18
1514869200,53359.29
1514872800,56175.63
1514876400,57805.27
1514880000,58347.54
1514883600,58976.88
1514887200,59169.75
1514890800,58728.07
1514894400,57943.44
1514898000,57341.89
1514901600,56978.44
1514905200,57030.79
1514908800,57885.46
1514912400,60183.75
1514916000,61948.68
1514919600,61781.61
1514923200,61125.41
1514926800,59549.12
1514930400,56984.71
1514934000,54990.74
1514937600,53932.18
1514941200,53706.43
1514944800,53907.18
1514948400,54627.45
1514952000,55927.54
1514955600,58500.39
1514959200,61855.52
1514962800,62889.97
1514966400,61351.86
1514970000,58605.55
1514973600,55573.31
1514977200,52365.40
1514980800,49273.12
1514984400,46785.44
1514988000,44595.06
1514991600,43241.16
1514995200,43164.50
1514998800,45729.57
1515002400,49544.06
1515006000,50707.82
1515009600,51398.18
1515013200,51088.65
1515016800,49504.11
1515020400,48096.87
1515024000,47332.28
1515027600,47232.81
1515031200,47503.65
1515034800,48222.42
1515038400,49670.90
1515042000,52341.61
1515045600,55935.00
1515049200,57163.14
1515052800,55477.27
1515056400,52336.90
1515060000,49132.37
1515063600,46374.03
1515067200,43943.13
1515070800,42180.74
1515074400,40805.37
1515078000,40381.18
1515081600,41141.73
1515085200,43647.74
1515088800,46243.25
1515092400,46716.69
1515096000,46692.94
1515099600,45640.18
1515103200,43649.86
1515106800,41823.64
1515110400,40595.30
1515114000,40132.84
1515117600,40102.91
1515121200,40599.95
1515124800,41787.24
1515128400,44265.95
1515132000,47603.62
1515135600,49054.99
1515139200,48216.95
1515142800,46521.91
1515146400,44645.17
1515150000,42542.53
1515153600,40424.38
1515157200,38855.03
1515160800,37613.03
1515164400,36739.93
1515168000,36678.07
1515171600,38305.01
1515175200,40725.31
1515178800,41133.20
1515182400,41346.21
1515186000,41155.66
1515189600,40175.07
1515193200,38883.69
1515196800,37837.62
1515200400,37428.14
1515204000,37414.02
1515207600,37853.34
1515211200,38639.87
1515214800,40016.58
1515218400,41748.50
1515222000,43146.74
1515225600,43483.42
1515229200,42553.44
1515232800,40980.58
1515236400,38977.50
1515240000,37140.56
1515243600,35650.15
1515247200,34549.71
1515250800,34081.88
1515254400,34222.61
1515258000,35722.84
1515261600,37665.10
1515265200,37790.37
1515268800,37489.81
1515272400,36921.36
1515276000,35772.33
1515279600,34314.17
1515283200,33025.93
1515286800,32160.07
1515290400,31691.97
1515294000,31482.43
1515297600,31627.51
1515301200,32268.10
1515304800,33236.48
1515308400,34334.28
1515312000,35387.76
1515315600,36224.76
1515319200,36391.59
1515322800,36165.85
1515326400,35910.39
1515330000,35726.66
1515333600,35382.24
1515337200,35290.91
1515340800,35677.95
1515344400,37006.19
1515348000,38085.31
1515351600,37896.03
1515355200,37102.95
1515358800,35880.21
1515362400,33992.68
1515366000,32063.40
1515369600,30767.01
1515373200,30231.17
1515376800,30174.98
1515380400,30740.04
1515384000,32168.56
1515387600,35067.40
1515391200,39207.63
1515394800,41073.72
1515398400,40585.97
1515402000,39819.45
1515405600,39118.99
1515409200,38234.79
1515412800,37366.95
1515416400,36734.87
1515420000,36117.40
1515423600,35640.17
1515427200,35707.56
1515430800,36933.06
1515434400,39412.75
1515438000,39807.76
1515441600,39607.13
1515445200,38758.37
1515448800,36941.69
1515452400,35287.54
1515456000,34135.08
1515459600,33894.17
1515463200,34182.47
1515466800,34877.71
1515470400,36465.81
1515474000,39634.22
1515477600,44226.27
1515481200,45808.57
1515484800,44682.17
1515488400,43315.79
1515492000,42079.20
1515495600,40714.71
1515499200,39439.21
1515502800,38460.98
1515506400,37721.98
1515510000,37297.07
1515513600,37615.13
1515517200,39207.53
1515520800,41627.13
1515524400,41865.25
1515528000,41482.87
1515531600,40102.79
1515535200,37816.83
1515538800,35567.24
1515542400,34211.99
1515546000,33574.52
1515549600,33419.77
1515553200,33535.07
1515556800,34532.84
1515560400,37032.35
