"datetime","60.8333,-0.7697","60.5094,-1.1421","60.1915,-0.7534","60.1851,-1.5065","60.1744,-2.2591","59.8688,-1.1181","59.5457,-1.4751","59.5353,-2.2121","59.5208,-2.9483","59.2100,-2.5537","59.1937,-3.2819","58.8845,-2.8882","58.8664,-3.6085","58.5588,-3.2158","58.5390,-3.9283","58.5153,-4.6397","58.4561,-6.0579","58.4208,-6.7644","58.2507,-2.8305","58.2331,-3.5366","58.2116,-4.2415","58.1863,-4.9452","58.1242,-6.3478","58.0874,-7.0464","57.9073,-3.8508","57.8843,-4.5482","57.8574,-5.2443","57.8268,-5.9388","57.7924,-6.6316","57.7542,-7.3225","57.6423,-1.3884","57.6328,-2.0821","57.6195,-2.7751","57.6024,-3.4674","57.5816,-4.1586","57.5570,-4.8487","57.5286,-5.5373","57.4966,-6.2243","57.4608,-6.9096","57.3232,-1.7184","57.3120,-2.4051","57.2970,-3.0911","57.2783,-3.7762","57.2559,-4.4603","57.2298,-5.1430","57.2000,-5.8243","57.1666,-6.5040","57.1295,-7.1818","57.0040,-2.0421","56.9911,-2.7218","56.9745,-3.4009","56.9543,-4.0789","56.9304,-4.7559","56.9028,-5.4315","56.8717,-6.1055","56.7986,-7.4485","56.6848,-2.3594","56.6703,-3.0324","56.6521,-3.7045","56.6303,-4.3756","56.6050,-5.0456","56.5760,-5.7141","56.5435,-6.3811","56.5075,-7.0464","56.3656,-2.6706","56.3495,-3.3368","56.3298,-4.0022","56.3066,-4.6665","56.2798,-5.3296","56.2495,-5.9912","56.0606,-2.3153","56.0465,-2.9758","56.0289,-3.6355","56.0077,-4.2942","55.9831,-4.9517","55.9549,-5.6080","55.9233,-6.2628","55.7554,-1.9665","55.7432,-2.6212","55.7275,-3.2752","55.7084,-3.9283","55.6858,-4.5805","55.6598,-5.2314","55.6303,-5.8810","55.5975,-6.5291","55.4499,-1.6239","55.4396,-2.2729","55.4259,-2.9213","55.4087,-3.5689","55.3881,-4.2157","55.3642,-4.8613","55.3368,-5.5057","55.3061,-6.1488","55.2721,-6.7903","55.2347,-7.4300","55.1443,-1.2874","55.1358,-1.9308","55.1239,-2.5736","55.1087,-3.2158","55.0901,-3.8571","55.0681,-4.4975","55.0429,-5.1368","55.0142,-5.7748","54.9823,-6.4114","54.9471,-7.0464","54.8385,-0.9570","54.8318,-1.5947","54.8218,-2.2320","54.8084,-2.8687","54.7918,-3.5048","54.7718,-4.1400","54.7485,-4.7741","54.7219,-5.4071","54.6920,-6.0388","54.6589,-6.6690","54.6226,-7.2976","54.5327,-0.6323","54.5277,-1.2645","54.5195,-1.8963","54.5080,-2.5277","54.4931,-3.1585","54.4751,-3.7885","54.4013,-5.6724","54.3703,-6.2978","54.3360,-6.9218","54.2986,-7.5441","54.2268,-0.3134","54.2236,-0.9400","54.2171,-1.5665","54.2073,-2.1925","54.1943,-2.8180","54.1781,-3.4429","54.0812,-5.9327","54.0490,-6.5520","53.9210,0.0000","53.9194,-0.6212","53.9146,-1.2423","53.9066,-1.8631","53.8954,-2.4834","53.8810,-3.1032","53.6153,-0.3079","53.6153,0.3079","53.6121,-0.9237","53.6058,-1.5392","53.5963,-2.1544","53.5837,-2.7691","53.5679,-3.3832","53.5270,-4.6088","53.3112,0.0000","53.3097,-0.6105","53.3097,0.6105","53.3050,-1.2209","53.2972,-1.8310","53.2863,-2.4406","53.2723,-3.0498","53.2552,-3.6582","53.2351,-4.2658","53.0073,-0.3027","53.0073,0.3027","53.0043,-0.9079","53.0043,0.9079","52.9981,-1.5129","52.9981,1.5129","52.9889,-2.1176","52.9766,-2.7218","52.9613,-3.3255","52.9429,-3.9283","52.9215,-4.5304","52.7051,0.0000","52.7036,0.6002","52.7036,-0.6002","52.6991,-1.2002","52.6991,1.2002","52.6915,-1.7999","52.6915,1.7999","52.6809,-2.3993","52.6673,-2.9982","52.6507,-3.5963","52.6311,-4.1938","52.4031,-0.2976","52.4031,0.2976","52.4001,-0.8926","52.4001,0.8926","52.3941,-1.4875","52.3941,1.4875","52.3852,-2.0821","52.3852,2.0821","52.3732,-2.6762","52.3583,-3.2697","52.3405,-3.8625","52.3196,-4.4545","52.1028,0.0000","52.1013,-0.5902","52.1013,0.5902","52.0969,-1.1802","52.0969,1.1802","52.0895,1.7700","52.0895,-1.7700","52.0792,-2.3594","52.0660,-2.9483","52.0498,-3.5366","52.0307,-4.1241","52.0088,-4.7108","51.9839,-5.2965","51.8026,-0.2926","51.8026,0.2926","51.7997,-0.8779","51.7997,0.8779","51.7939,1.4629","51.7939,-1.4629","51.7852,-2.0477","51.7736,-2.6320","51.7591,-3.2158","51.7417,-3.7989","51.7215,-4.3812","51.6984,-4.9626","51.5042,0.0000","51.5028,0.5805","51.5028,-0.5805","51.4985,-1.1608","51.4985,1.1608","51.4913,-1.7410","51.4813,-2.3207","51.4685,-2.9000","51.4527,-3.4787","51.4342,-4.0567","51.2061,-0.2879","51.2061,0.2879","51.2033,-0.8636","51.2033,0.8636","51.1976,-1.4392","51.1976,1.4392","51.1891,-2.0144","51.1779,-2.5893","51.1638,-3.1636","51.1469,-3.7373","51.1272,-4.3102","50.9096,0.0000","50.9083,0.5711","50.9082,-0.5711","50.9041,-1.1421","50.9041,1.1421","50.8971,-1.7129","50.8874,-2.2833","50.8749,-2.8533","50.8596,-3.4228","50.8415,-3.9915","50.8207,-4.5595","50.6135,0.2833","50.6108,-0.8498","50.6053,-1.4161","50.5970,-1.9822","50.5861,-2.5479","50.5724,-3.1131","50.5559,-3.6776","50.5368,-4.2415","50.5149,-4.8046","50.2704,-3.3686","50.2528,-3.9283","50.2326,-4.4874","50.2097,-5.0456","50.1842,-5.6028","49.9052,-5.2826"
1483228800,0
1483232400,0
1483236000,0
1483239600,0
1483243200,0
1483246800,0
1483250400,0
1483254000,0
1483257600,28
1483261200,98
1483264800,159
1483268400,197
1483272000,204
1483275600,177
1483279200,121
1483282800,44
1483286400,1
1483290000,0
1483293600,0
1483297200,0
1483300800,0
1483304400,0
1483308000,0
1483311600,0
1485907200,0
1485910800,0
1485914400,0
1485918000,0
1485921600,0
1485925200,0
1485928800,0
1485932400,12
1485936000,81
1485939600,158
1485943200,220
1485946800,258
1485950400,271
1485954000,233
1485957600,176
1485961200,100
1485964800,25
1485968400,0
1485972000,0
1485975600,0
1485979200,0
1485982800,0
1485986400,0
1485990000,0
1488326400,0
1488330000,0
1488333600,0
1488337200,0
1488340800,0
1488344400,0
1488348000,27
1488351600,113
1488355200,209
1488358800,295
1488362400,358
1488366000,389
1488369600,400
1488373200,362
1488376800,313
1488380400,243
1488384000,152
1488387600,54
1488391200,2
1488394800,0
1488398400,0
1488402000,0
1488405600,0
1488409200,0
1491004800,0
1491008400,0
1491012000,0
1491015600,0
1491019200,0
1491022800,30
1491026400,150
1491030000,292
1491033600,412
1491037200,484
1491040800,522
1491044400,543
1491048000,547
1491051600,518
1491055200,473
1491058800,406
1491062400,315
1491066000,196
1491069600,67
1491073200,3
1491076800,0
1491080400,0
1491084000,0
1491087600,0
1493596800,0
1493600400,0
1493604000,0
1493607600,0
1493611200,22
1493614800,129
1493618400,270
1493622000,396
1493625600,484
1493629200,541
1493632800,574
1493636400,586
1493640000,584
1493643600,566
1493647200,531
1493650800,479
1493654400,413
1493658000,324
1493661600,208
1493665200,70
1493668800,2
1493672400,0
1493676000,0
1493679600,0
1496275200,0
1496278800,0
1496282400,0
1496286000,1
1496289600,53
1496293200,154
1496296800,253
1496300400,343
1496304000,407
1496307600,453
1496311200,487
1496314800,509
1496318400,513
1496322000,491
1496325600,451
1496329200,392
1496332800,324
1496336400,245
1496340000,163
1496343600,73
1496347200,9
1496350800,0
1496354400,0
1496358000,0
1498867200,0
1498870800,0
1498874400,0
1498878000,1
1498881600,51
1498885200,174
1498888800,295
1498892400,392
1498896000,462
1498899600,506
1498903200,534
1498906800,546
1498910400,543
1498914000,521
1498917600,482
1498921200,429
1498924800,361
1498928400,273
1498932000,173
1498935600,68
1498939200,6
1498942800,0
1498946400,0
1498950000,0
1501545600,0
1501549200,0
1501552800,0
1501556400,0
1501560000,4
1501563600,84
1501567200,211
1501570800,331
1501574400,426
1501578000,485
1501581600,519
1501585200,535
1501588800,533
1501592400,504
1501596000,458
1501599600,395
1501603200,314
1501606800,213
1501610400,104
1501614000,16
1501617600,0
1501621200,0
1501624800,0
1501628400,0
1504224000,0
1504227600,0
1504231200,0
1504234800,0
1504238400,0
1504242000,3
1504245600,61
1504249200,172
1504252800,281
1504256400,364
1504260000,411
1504263600,435
1504267200,435
1504270800,401
1504274400,353
1504278000,281
1504281600,191
1504285200,94
1504288800,11
1504292400,0
1504296000,0
1504299600,0
1504303200,0
1504306800,0
1506816000,0
1506819600,0
1506823200,0
1506826800,0
1506830400,0
1506834000,0
1506837600,2
1506841200,43
1506844800,134
1506848400,219
1506852000,281
1506855600,320
1506859200,327
1506862800,300
1506866400,253
1506870000,184
1506873600,92
1506877200,8
1506880800,0
1506884400,0
1506888000,0
1506891600,0
1506895200,0
1506898800,0
1509494400,0
1509498000,0
1509501600,0
1509505200,0
1509508800,0
1509512400,0
1509516000,0
1509519600,1
1509523200,30
1509526800,101
1509530400,169
1509534000,214
1509537600,222
1509541200,196
1509544800,145
1509548400,77
1509552000,7
1509555600,0
1509559200,0
1509562800,0
1509566400,0
1509570000,0
1509573600,0
1509577200,0
1512086400,0
1512090000,0
1512093600,0
1512097200,0
1512100800,0
1512104400,0
1512108000,0
1512111600,0
1512115200,4
1512118800,35
1512122400,81
1512126000,116
1512129600,124
1512133200,104
1512136800,61
1512140400,15
1512144000,0
1512147600,0
1512151200,0
1512154800,0
1512158400,0
1512162000,0
1512165600,0
1512169200,0
