"datetime","36.6697,-102.1565","36.6239,-102.5927","36.5766,-103.0273","36.5579,-100.1523","36.5193,-100.5936","36.4791,-101.0335","36.4374,-101.4721","36.3942,-101.9094","36.3495,-102.3453","36.3033,-102.7797","36.2764,-99.9074","36.2556,-103.2126","36.2389,-100.3482","36.1998,-100.7878","36.1592,-101.2261","36.1171,-101.6630","36.0734,-102.0986","36.0283,-102.5328","35.9818,-102.9655","35.9569,-100.1037","35.9189,-100.5429","35.8794,-100.9808","35.8383,-101.4175","35.7958,-101.8528","35.7518,-102.2867","35.7063,-102.7192","35.6734,-99.8600","35.6594,-103.1502","35.6364,-100.2988","35.5980,-100.7363","35.5580,-101.1726","35.5165,-101.6076","35.4736,-102.0413","35.4293,-102.4735","35.3835,-102.9044","35.3524,-100.0555","35.3150,-100.4927","35.2761,-100.9286","35.2357,-101.3633","35.1939,-101.7966","35.1506,-102.2286","35.1059,-102.6592","35.0668,-99.8130","35.0598,-103.0884","35.0305,-100.2498","34.9927,-100.6854","34.9534,-101.1197","34.9126,-101.5528","34.8704,-101.9845","34.8268,-102.4148","34.7818,-102.8437","34.7445,-100.0077","34.7077,-100.4429","34.6695,-100.8769","34.6298,-101.3096","34.5887,-101.7411","34.5461,-102.1711","34.5022,-102.5998","34.4911,-99.3305","34.4569,-99.7665","34.4568,-103.0271","34.4212,-100.2013","34.3841,-100.6349","34.3454,-101.0673","34.3054,-101.4984","34.2639,-101.9282","34.2630,-98.2164","34.2328,-98.6540","34.2210,-102.3566","34.2011,-99.0905","34.1768,-102.7837","34.1679,-99.5260","34.1333,-99.9604","34.1311,-103.2093","34.0971,-100.3936","34.0596,-100.8257","34.0478,-96.6617","34.0232,-97.1014","34.0206,-101.2565","33.9970,-97.5403","33.9802,-101.6860","33.9694,-97.9783","33.9402,-98.4153","33.9384,-102.1142","33.9096,-98.8514","33.8952,-102.5410","33.8774,-99.2864","33.8506,-102.9664","33.8438,-99.7204","33.8290,-94.6627","33.8115,-95.1046","33.8087,-100.1532","33.7925,-95.5458","33.7722,-100.5849","33.7719,-95.9863","33.7498,-96.4262","33.7343,-101.0153","33.7262,-96.8653","33.7011,-97.3035","33.6950,-101.4445","33.6744,-97.7410","33.6542,-101.8724","33.6462,-98.1775","33.6166,-98.6130","33.6121,-102.2990","33.5855,-99.0476","33.5686,-102.7242","33.5529,-99.4811","33.5408,-93.9894","33.5258,-94.4310","33.5238,-103.1479","33.5189,-99.9135","33.5093,-94.8721","33.4912,-95.3126","33.4834,-100.3448","33.4716,-95.7524","33.4505,-96.1916","33.4465,-100.7749","33.4278,-96.6300","33.4082,-101.2038","33.4037,-97.0677","33.3780,-97.5046","33.3686,-101.6314","33.3509,-97.9405","33.3275,-102.0577","33.3222,-98.3756","33.2921,-98.8096","33.2851,-102.4827","33.2606,-99.2427","33.2413,-102.9062","33.2276,-99.6747","33.2214,-94.2003","33.2058,-94.6405","33.1932,-100.1056","33.1887,-95.0803","33.1700,-95.5194","33.1573,-100.5353","33.1498,-95.9579","33.1281,-96.3957","33.1201,-100.9638","33.1049,-96.8328","33.0814,-101.3911","33.0803,-97.2690","33.0541,-97.7044","33.0414,-101.8172","33.0265,-98.1389","33.0001,-102.2419","32.9974,-98.5725","32.9668,-99.0051","32.9574,-102.6652","32.9349,-99.4366","32.9157,-93.9705","32.9134,-103.0871","32.9015,-99.8671","32.9010,-94.4100","32.8848,-94.8490","32.8671,-95.2874","32.8667,-100.2965","32.8478,-95.7252","32.8305,-100.7246","32.8271,-96.1623","32.8049,-96.5987","32.7929,-101.1516","32.7811,-97.0344","32.7560,-97.4692","32.7539,-101.5773","32.7293,-97.9032","32.7136,-102.0018","32.7012,-98.3362","32.6720,-102.4249","32.6717,-98.7683","32.6407,-99.1994","32.6291,-102.8466","32.6084,-99.6294","32.5949,-94.1804","32.5848,-103.2669","32.5796,-94.6186","32.5746,-100.0584","32.5628,-95.0563","32.5445,-95.4934","32.5394,-100.4862","32.5247,-95.9298","32.5034,-96.3656","32.5029,-100.9128","32.4807,-96.8006","32.4650,-101.3383","32.4565,-97.2348","32.4308,-97.6682","32.4257,-101.7624","32.4037,-98.1008","32.3851,-102.1853","32.3752,-98.5323","32.3452,-98.9630","32.3433,-102.6068","32.3139,-99.3926","32.3001,-103.0269","32.2876,-93.9517","32.2811,-99.8211","32.2732,-94.3891","32.2573,-94.8261","32.2470,-100.2485","32.2399,-95.2624","32.2211,-95.6982","32.2115,-100.6748","32.2007,-96.1333","32.1861,-106.5743","32.1790,-96.5677","32.1746,-101.0999","32.1629,-104.2786","32.1557,-97.0013","32.1364,-101.5238","32.1310,-97.4342","32.1147,-104.6928","32.1049,-97.8661","32.0969,-101.9464","32.0773,-98.2972","32.0653,-105.1055","32.0560,-102.3676","32.0484,-98.7274","32.0180,-99.1565","32.0147,-105.5165","32.0139,-102.7875","31.9863,-99.5846","31.9791,-93.7240","31.9705,-103.2061","31.9656,-94.1606","31.9629,-105.9260","31.9531,-100.0117","31.9506,-94.5968","31.9341,-95.0325","31.9258,-103.6232","31.9187,-100.4376","31.9162,-95.4675","31.9100,-106.3337","31.8968,-95.9019","31.8828,-100.8623","31.8799,-104.0388","31.8759,-96.3357","31.8559,-106.7398","31.8536,-96.7687","31.8457,-101.2859","31.8328,-104.4529","31.8299,-97.2009","31.8072,-101.7082","31.8047,-97.6324","31.7844,-104.8655","31.7782,-98.0629","31.7674,-102.1292","31.7502,-98.4926","31.7349,-105.2765","31.7263,-102.5489","31.7208,-98.9212","31.6901,-99.3489","31.6842,-105.6859","31.6840,-102.9672","31.6580,-99.7755","31.6568,-93.9331","31.6427,-94.3685","31.6404,-103.3841","31.6324,-106.0937","31.6271,-94.8034","31.6245,-100.2011","31.6101,-95.2377","31.5955,-103.7996","31.5916,-95.6715","31.5897,-100.6255","31.5794,-106.4998","31.5716,-96.1046","31.5535,-101.0487","31.5503,-96.5370","31.5494,-104.2136","31.5275,-96.9686","31.5161,-101.4707","31.5033,-97.3994","31.5022,-104.6261","31.4777,-97.8295","31.4773,-101.8914","31.4537,-105.0371","31.4507,-98.2586","31.4373,-102.3109","31.4223,-98.6868","31.4041,-105.4464","31.3960,-102.7290","31.3926,-99.1140","31.3614,-99.5402","31.3535,-103.1457","31.3533,-105.8542","31.3468,-93.7065","31.3335,-94.1411","31.3290,-99.9653","31.3189,-94.5753","31.3097,-103.5611","31.3027,-95.0089","31.3014,-106.2603","31.2952,-100.3894","31.2851,-95.4419","31.2661,-95.8743","31.2647,-103.9749","31.2601,-100.8122","31.2457,-96.3061","31.2238,-96.7371","31.2236,-101.2339","31.2184,-104.3873","31.2006,-97.1674","31.1859,-101.6544","31.1759,-97.5968","31.1711,-104.7982","31.1499,-98.0254","31.1469,-102.0736","31.1225,-98.4531","31.1225,-105.2076","31.1067,-102.4915","31.0937,-98.8799","31.0728,-105.6153","31.0652,-102.9080","31.0636,-99.3056","31.0356,-93.4808","31.0321,-99.7304","31.0233,-93.9147","31.0224,-103.3232","31.0094,-94.3480","30.9993,-100.1540","30.9942,-94.7809","30.9785,-103.7369","30.9775,-95.2133","30.9652,-100.5765","30.9594,-95.6450","30.9399,-96.0761","30.9333,-104.1492","30.9298,-100.9979","30.9190,-96.5065","30.8966,-96.9362","30.8931,-101.4181","30.8870,-104.5600","30.8729,-97.3651","30.8552,-101.8370","30.8479,-97.7931","30.8395,-104.9693","30.8214,-98.2203","30.8159,-102.2546","30.7936,-98.6466","30.7908,-105.3770","30.7755,-102.6710","30.7645,-99.0719","30.7340,-99.4962","30.7338,-103.0860","30.7119,-93.6892","30.7022,-99.9194","30.6989,-94.1218","30.6909,-103.4995","30.6845,-94.5539","30.6691,-100.3416","30.6687,-94.9855","30.6515,-95.4166","30.6468,-103.9117","30.6347,-100.7626","30.6329,-95.8470","30.6129,-96.2768","30.6015,-104.3224","30.5990,-101.1825","30.5915,-96.7058","30.5687,-97.1341","30.5621,-101.6011","30.5551,-104.7316","30.5446,-97.5616","30.5239,-102.0185","30.5191,-97.9883","30.5075,-105.1392","30.4923,-98.4141","30.4845,-102.4346","30.4641,-98.8389","30.4438,-102.8494","30.4346,-99.2628","30.4038,-99.6856","30.4019,-103.2628","30.3872,-93.8964","30.3737,-94.3278","30.3717,-100.1074","30.3589,-103.6748","30.3588,-94.7587","30.3424,-95.1890","30.3383,-100.5281","30.3247,-95.6188","30.3147,-104.0854","30.3056,-96.0479","30.3036,-100.9476","30.2851,-96.4763","30.2693,-104.4945","30.2677,-101.3659","30.2633,-96.9040","30.2401,-97.3310","30.2305,-101.7831","30.2228,-104.9021","30.2156,-97.7571","30.1921,-102.1989","30.1897,-98.1824","30.1625,-98.6067","30.1525,-102.6135","30.1339,-99.0302","30.1116,-103.0267","30.1041,-99.4526","30.0745,-93.6720","30.0730,-99.8740","30.0696,-103.4385","30.0618,-94.1026","30.0477,-94.5327","30.0406,-100.2943","30.0323,-94.9624","30.0265,-103.8490","30.0154,-95.3914","30.0069,-100.7134","29.9972,-95.8199","29.9821,-104.2580","29.9776,-96.2477","29.9720,-101.1315","29.9567,-96.6748","29.9367,-104.6655","29.9358,-101.5483","29.9344,-97.1012","29.9108,-97.5268","29.8984,-101.9639","29.8859,-97.9515","29.8598,-102.3783","29.8596,-98.3754","29.8320,-98.7983","29.8200,-102.7913","29.8032,-99.2203","29.7791,-103.2029","29.7730,-99.6413","29.7488,-93.8783","29.7416,-100.0612","29.7369,-103.6132","29.7356,-94.3077","29.7210,-94.7366","29.7089,-100.4800","29.7050,-95.1650","29.6936,-104.0221","29.6877,-95.5928","29.6750,-100.8977","29.6690,-96.0199","29.6492,-104.4295","29.6490,-96.4464","29.6398,-101.3143","29.6276,-96.8722","29.6049,-97.2972","29.5809,-97.7214","29.5556,-98.1448","29.5289,-98.5673","29.5271,-102.5565","29.5010,-98.9888","29.4872,-102.9680","29.4719,-99.4094","29.4460,-103.3781","29.4414,-99.8289","29.4097,-100.2474","29.4086,-94.5118","29.4038,-103.7868","29.3935,-94.9394","29.3770,-95.3665","29.3768,-100.6647","29.3604,-104.1941","29.3592,-95.7931","29.3426,-101.0809","29.3401,-96.2189","29.3196,-96.6441","29.2978,-97.0685","29.2747,-97.4922","29.2504,-97.9150","29.2247,-98.3370","29.1977,-98.7581","29.1940,-102.7337","29.1695,-99.1782","29.1539,-103.1436","29.1400,-99.5973","29.1127,-103.5522","29.1093,-100.0154","29.0773,-100.4324","29.0653,-95.1412","29.0484,-95.5670","29.0442,-100.8483","29.0301,-95.9922","29.0106,-96.4168","28.9897,-96.8407","28.9675,-97.2638","28.9440,-97.6861","28.9193,-98.1076","28.8932,-98.5282","28.8660,-98.9478","28.8374,-99.3665","28.8077,-99.7842","28.7767,-100.2009","28.7445,-100.6164","28.7365,-95.3419","28.7191,-95.7664","28.7004,-96.1904","28.6804,-96.6136","28.6591,-97.0362","28.6366,-97.4580","28.6127,-97.8789","28.5876,-98.2990","28.5613,-98.7182","28.5337,-99.1365","28.5049,-99.5538","28.4749,-99.9701","28.4436,-100.3853","28.3701,-96.3875","28.3497,-96.8094","28.3280,-97.2306","28.3051,-97.6511","28.2809,-98.0707","28.2555,-98.4894","28.2288,-98.9072","28.2010,-99.3241","28.1719,-99.7400","28.1416,-100.1548","28.0392,-96.5835","28.0184,-97.0041","27.9964,-97.4240","27.9731,-97.8431","27.9486,-98.2614","27.9229,-98.6787","27.8959,-99.0952","27.8678,-99.5106","27.8385,-99.9251","27.6866,-97.1978","27.6642,-97.6163","27.6406,-98.0341","27.6158,-98.4510","27.5898,-98.8670","27.5626,-99.2820","27.5342,-99.6961","27.3544,-97.3904","27.3317,-97.8076","27.3077,-98.2240","27.2826,-98.6396","27.2564,-99.0542","27.2289,-99.4678","27.0216,-97.5819","26.9986,-97.9979","26.9744,-98.4129","26.9491,-98.8271","26.9225,-99.2403","26.7107,-97.3571","26.6885,-97.7725","26.6652,-98.1870","26.6407,-98.6008","26.6151,-99.0136","26.3987,-97.1330","26.3775,-97.5478","26.3550,-97.9619","26.3314,-98.3752","26.3067,-98.7876","26.0655,-97.3240","26.0439,-97.7376","26.0212,-98.1504","25.7318,-97.5141"
1483228800,0
1483232400,0
1483236000,0
1483239600,0
1483243200,0
1483246800,0
1483250400,0
1483254000,0
1483257600,0
1483261200,0
1483264800,0
1483268400,0
1483272000,0
1483275600,61
1483279200,396
1483282800,542
1483286400,622
1483290000,659
1483293600,663
1483297200,643
1483300800,598
1483304400,515
1483308000,370
1483311600,113
1485907200,6
1485910800,0
1485914400,0
1485918000,0
1485921600,0
1485925200,0
1485928800,0
1485932400,0
1485936000,0
1485939600,0
1485943200,0
1485946800,0
1485950400,1
1485954000,198
1485957600,464
1485961200,584
1485964800,654
1485968400,687
1485972000,692
1485975600,669
1485979200,620
1485982800,537
1485986400,401
1485990000,179
1488326400,65
1488330000,0
1488333600,0
1488337200,0
1488340800,0
1488344400,0
1488348000,0
1488351600,0
1488355200,0
1488358800,0
1488362400,0
1488366000,0
1488369600,17
1488373200,295
1488376800,487
1488380400,606
1488384000,668
1488387600,698
1488391200,701
1488394800,683
1488398400,643
1488402000,574
1488405600,470
1488409200,295
1491004800,162
1491008400,3
1491012000,0
1491015600,0
1491019200,0
1491022800,0
1491026400,0
1491030000,0
1491033600,0
1491037200,0
1491040800,0
1491044400,0
1491048000,91
1491051600,322
1491055200,497
1491058800,596
1491062400,649
1491066000,675
1491069600,680
1491073200,669
1491076800,639
1491080400,583
1491084000,501
1491087600,368
1493596800,247
1493600400,41
1493604000,0
1493607600,0
1493611200,0
1493614800,0
1493618400,0
1493622000,0
1493625600,0
1493629200,0
1493632800,0
1493636400,3
1493640000,166
1493643600,377
1493647200,508
1493650800,587
1493654400,633
1493658000,654
1493661600,657
1493665200,646
1493668800,619
1493672400,573
1493676000,508
1493679600,403
1496275200,200
1496278800,49
1496282400,0
1496286000,0
1496289600,0
1496293200,0
1496296800,0
1496300400,0
1496304000,0
1496307600,0
1496311200,0
1496314800,10
1496318400,174
1496322000,362
1496325600,484
1496329200,552
1496332800,591
1496336400,608
1496340000,608
1496343600,592
1496347200,559
1496350800,506
1496354400,439
1496358000,343
1498867200,152
1498870800,27
1498874400,0
1498878000,0
1498881600,0
1498885200,0
1498888800,0
1498892400,0
1498896000,0
1498899600,0
1498903200,0
1498906800,4
1498910400,161
1498914000,328
1498917600,442
1498921200,515
1498924800,562
1498928400,586
1498932000,591
1498935600,573
1498939200,533
1498942800,469
1498946400,392
1498950000,287
1501545600,114
1501549200,5
1501552800,0
1501556400,0
1501560000,0
1501563600,0
1501567200,0
1501570800,0
1501574400,0
1501578000,0
1501581600,0
1501585200,0
1501588800,100
1501592400,287
1501596000,432
1501599600,518
1501603200,571
1501606800,599
1501610400,604
1501614000,586
1501617600,545
1501621200,478
1501624800,391
1501628400,270
1504224000,84
1504227600,0
1504231200,0
1504234800,0
1504238400,0
1504242000,0
1504245600,0
1504249200,0
1504252800,0
1504256400,0
1504260000,0
1504263600,0
1504267200,33
1504270800,217
1504274400,403
1504278000,517
1504281600,583
1504285200,620
1504288800,632
1504292400,616
1504296000,575
1504299600,505
1504303200,406
1504306800,260
1506816000,21
1506819600,0
1506823200,0
1506826800,0
1506830400,0
1506834000,0
1506837600,0
1506841200,0
1506844800,0
1506848400,0
1506852000,0
1506855600,0
1506859200,1
1506862800,161
1506866400,419
1506870000,574
1506873600,656
1506877200,695
1506880800,707
1506884400,705
1506888000,679
1506891600,624
1506895200,534
1506898800,356
1509494400,1
1509498000,0
1509501600,0
1509505200,0
1509508800,0
1509512400,0
1509516000,0
1509519600,0
1509523200,0
1509526800,0
1509530400,0
1509534000,0
1509537600,0
1509541200,50
1509544800,306
1509548400,502
1509552000,606
1509555600,662
1509559200,678
1509562800,684
1509566400,659
1509570000,600
1509573600,495
1509577200,197
1512086400,0
1512090000,0
1512093600,0
1512097200,0
1512100800,0
1512104400,0
1512108000,0
1512111600,0
1512115200,0
1512118800,0
1512122400,0
1512126000,0
1512129600,0
1512133200,17
1512136800,233
1512140400,409
1512144000,514
1512147600,572
1512151200,597
1512154800,585
1512158400,547
1512162000,471
1512165600,342
1512169200,83
